"","authors","freq","cat"
"4341","LelysaBelle",1,"others"
"4342","LeMisericordie",1,"Volunteer_NGO"
"4343","LeoGianfrate",1,"others"
"4344","LeoneBecchetti",1,"others"
"4345","leotambe",1,"others"
"4346","leriomaggio",1,"others"
"4347","LessIsSexy",1,"others"
"4348","lettrice2",1,"others"
"4349","LEVANTE_PALOMBO",1,"others"
"4350","Lghiglio",1,"others"
"4351","Lia16940200",1,"others"
"4352","liber13daniele",1,"others"
"4353","LiberaTV_Lazio",1,"Media"
"4354","LidyaLidya7",1,"others"
"4355","liguriaheritage",1,"others"
"4356","lilasart",1,"others"
"4357","LilianaAmerise",1,"others"
"4358","lillibriciola",1,"others"
"4359","lillyhami",1,"others"
"4360","lillymonticone",1,"others"
"4361","Lilpfdt",1,"others"
"4362","lindaemme",1,"others"
"4363","LindaLaPosta",1,"others"
"4364","lindatollio",1,"others"
"4365","Linkerbiz",1,"others"
"4366","LiseSeddon",1,"others"
"4367","LitsoPot",1,"others"
"4368","livio_ts",1,"others"
"4369","LlukaAndi",1,"others"
"4370","lmaria_l",1,"others"
"4371","lobiagini",1,"others"
"4372","Loca1075",1,"others"
"4373","locatellicharts",1,"others"
"4374","LoCon_14",1,"others"
"4375","LoCrown",1,"others"
"4376","Lola_m_2014",1,"others"
"4377","lolloale29",1,"others"
"4378","lollogol",1,"others"
"4379","LOlogramma",1,"others"
"4380","lomi_matteo",1,"others"
"4381","lookatyourfutur",1,"others"
"4382","Lorbonoo",1,"others"
"4383","LordOfVenice",1,"others"
"4384","LoredanaPinna",1,"others"
"4385","LoredanaSensi",1,"others"
"4386","Lorenandriollo",1,"others"
"4387","lorenatrillo",1,"others"
"4388","lorenza_zanetti",1,"others"
"4389","lorenzasavi",1,"others"
"4390","LorenzoCabras75",1,"others"
"4391","LorenzoCavanna",1,"others"
"4392","lorenzoteodonio",1,"others"
"4393","LorenzoTrimarch",1,"others"
"4394","LorenzoZacchi",1,"others"
"4395","loreser",1,"others"
"4396","loris_elio_sard",1,"others"
"4397","loristella78",1,"others"
"4398","lorusso_fra",1,"others"
"4399","Losca",1,"others"
"4400","loscornetteros",1,"others"
"4401","Lothar1981",1,"others"
"4402","Lozioalbe",1,"others"
"4403","LPieceofart",1,"others"
"4404","LPizzotti",1,"others"
"4405","lschiavo19",1,"others"
"4406","luc798",1,"others"
"4407","Luca_Lig",1,"others"
"4408","luca_sessa",1,"others"
"4409","luca1971",1,"others"
"4410","lucabiande",1,"others"
"4411","lucabricarelli",1,"others"
"4412","lucacipri",1,"others"
"4413","lucaghelarducci",1,"others"
"4414","Lucagrossi66",1,"others"
"4415","lucamarcenaro1",1,"others"
"4416","lucameta76",1,"others"
"4417","lucaoreto",1,"others"
"4418","lucareds",1,"others"
"4419","LucaZenia",1,"others"
"4420","LucBecc",1,"others"
"4421","luchitos86",1,"others"
"4422","lucia_s4",1,"others"
"4423","LuciaDolcina",1,"others"
"4424","luciaginestri",1,"others"
"4425","lucialeone70",1,"others"
"4426","LuciaMRiggi",1,"others"
"4427","lucianacuppari",1,"others"
"4428","lucio_funk",1,"others"
"4429","Luckyluciano971",1,"others"
"4430","Lucoman82",1,"others"
"4431","Lucoprofene",1,"others"
"4432","Ludallaglio",1,"others"
"4433","LuigiBarlocco",1,"others"
"4434","luigicrespi",1,"others"
"4435","luigideluca_vf",1,"others"
"4436","luigigaristo",1,"others"
"4437","LuigiQuaranta1",1,"others"
"4438","LuigiRuggerone",1,"others"
"4439","luigispaziani1",1,"others"
"4440","luisa13371193",1,"others"
"4441","Luisa13521133",1,"others"
"4442","LuisaOitana",1,"others"
"4443","lukap77",1,"others"
"4444","LukeScuba",1,"others"
"4445","lukevsarms",1,"others"
"4446","luliban",1,"others"
"4447","LuluAriete",1,"others"
"4448","lululabionda",1,"others"
"4449","lumandre1",1,"others"
"4450","lupin1955",1,"others"
"4451","LupoNeroCattivo",1,"others"
"4452","LuraEli",1,"others"
"4453","LURLODELLASUD",1,"others"
"4454","lusi_oficial",1,"others"
"4455","Luttend",1,"others"
"4456","luuurensa",1,"others"
"4457","luzabys",1,"others"
"4458","M1kM3n",1,"others"
"4459","ma7500_stella",1,"others"
"4460","macbroccoli",1,"others"
"4461","macgol",1,"others"
"4462","MadagioPepe",1,"others"
"4463","madamaAly",1,"others"
"4464","MadameDalida",1,"others"
"4465","maddacucca",1,"others"
"4466","maddamasu",1,"others"
"4467","mady_68",1,"others"
"4468","MafaldinaFans",1,"others"
"4469","mafedebaggis",1,"others"
"4470","Maffei_Antonio",1,"others"
"4471","MaggicaPolly",1,"others"
"4472","magistravulnera",1,"others"
"4473","Magotegolino",1,"others"
"4474","Maicolciotti",1,"others"
"4475","MaioSte64",1,"others"
"4476","Majden3",1,"others"
"4477","mal1205",1,"others"
"4478","malabruzzi",1,"others"
"4479","malcodisera",1,"others"
"4480","Malcontupac",1,"others"
"4481","MammaImperfetta",1,"others"
"4482","mammamilena",1,"others"
"4483","MammaMoglieDonn",1,"others"
"4484","MammolaP",1,"others"
"4485","ManchurianDevil",1,"others"
"4486","MandiPatrizio",1,"others"
"4487","ManekiStra",1,"others"
"4488","Mangiamiele",1,"others"
"4489","manhluong",1,"others"
"4490","manigoldo83",1,"others"
"4491","ManlioFattori",1,"others"
"4492","mante",1,"others"
"4493","manu_fashioncat",1,"others"
"4494","ManuBuf17",1,"others"
"4495","MaNuElaJUVE32",1,"others"
"4496","manuelamydream",1,"others"
"4497","ManuelaVerucchi",1,"others"
"4498","manugiorgi",1,"others"
"4499","Manusweet",1,"others"
"4500","maolindas",1,"others"
"4501","maquellacattiva",1,"others"
"4502","marasilvani",1,"others"
"4503","maravena1",1,"others"
"4504","marcelliagostin",1,"others"
"4505","marcelorameau",1,"others"
"4506","Marco__Galli",1,"others"
"4507","marco_box",1,"others"
"4508","Marco35566",1,"others"
"4509","Marco741974",1,"others"
"4510","marcoange81",1,"others"
"4511","MarcoBarbatoPd",1,"others"
"4512","MarcoBazzan",1,"others"
"4513","MarcoBiasotti",1,"others"
"4514","MarcoBocca78",1,"others"
"4515","MarcoBorghini1",1,"others"
"4516","MarcoBovicelli",1,"others"
"4517","marcoburrugano",1,"others"
"4518","marcoc610",1,"others"
"4519","MarcoCapoccetti",1,"others"
"4520","marcocappello62",1,"others"
"4521","marcodellolio",1,"others"
"4522","MarcoDoria1962",1,"others"
"4523","MarcoFanti",1,"others"
"4524","marcofontana77",1,"others"
"4525","Marcofra",1,"others"
"4526","marcofrax",1,"others"
"4527","MarcoGiglioni",1,"others"
"4528","marcogiusti",1,"others"
"4529","marcojuve27",1,"others"
"4530","marcolaudonio",1,"others"
"4531","MarcOLeema",1,"others"
"4532","marcomaltesu",1,"others"
"4533","marcomammi",1,"others"
"4534","MarcoMancini88",1,"others"
"4535","marconicolett11",1,"others"
"4536","marcoranieri72",1,"others"
"4537","marcotrizzino",1,"others"
"4538","MarcyHitech",1,"others"
"4539","mare_62",1,"others"
"4540","MarencoGino",1,"others"
"4541","maresciallo3bi2",1,"others"
"4542","marfante",1,"others"
"4543","marfranchi",1,"others"
"4544","margheritapik",1,"others"
"4545","marghesigma",1,"others"
"4546","marghetta",1,"others"
"4547","mari_pisanu",1,"others"
"4548","MariaConversano",1,"others"
"4549","mariaepiae",1,"others"
"4550","MariaGraziaZang",1,"others"
"4551","MariaLauraZavag",1,"others"
"4552","marianix4",1,"others"
"4553","mariannalangell",1,"others"
"4554","mariapia_crs",1,"others"
"4555","mariapiacasagr3",1,"others"
"4556","mariapialeggie1",1,"others"
"4557","mariapolpy",1,"others"
"4558","mariappi1",1,"others"
"4559","mariavazquezgen",1,"others"
"4560","mariavittiglio",1,"others"
"4561","marika750",1,"others"
"4562","marilinagrassi",1,"others"
"4563","marina_franza70",1,"others"
"4564","marina51683452",1,"others"
"4565","Marina6714",1,"others"
"4566","marinagola",1,"others"
"4567","Marinella456",1,"others"
"4568","MariniEliane",1,"others"
"4569","MarinoArch",1,"others"
"4570","mario_s",1,"others"
"4571","mariopanzarella",1,"others"
"4572","MarioTorre0",1,"others"
"4573","Mariovoce",1,"others"
"4574","mariusgenova",1,"others"
"4575","mariush79",1,"others"
"4576","MarkJonne",1,"others"
"4577","marneus07",1,"others"
"4578","maroonaldo",1,"others"
"4579","marramaxdriver",1,"others"
"4580","MarselParadigmi",1,"others"
"4581","MarsLaPanca",1,"others"
"4582","martabignone",1,"others"
"4583","martaromanelli",1,"others"
"4584","Martijn_Welten",1,"others"
"4585","martina_mancusi",1,"others"
"4586","MartinaMagica",1,"others"
"4587","MartinaZanarini",1,"others"
"4588","martuchi59",1,"others"
"4589","Marybrucaliffa",1,"others"
"4590","marzani841",1,"others"
"4591","marziofatucchi",1,"others"
"4592","massimo_lazzari",1,"others"
"4593","massimo_russo",1,"others"
"4594","massimo1175",1,"others"
"4595","MassimoBadano",1,"others"
"4596","massimobotti",1,"others"
"4597","massimobraglia2",1,"others"
"4598","massimomis",1,"others"
"4599","massimonascioli",1,"others"
"4600","massimosolani",1,"others"
"4601","massypiastra",1,"others"
"4602","Materica",1,"others"
"4603","MatiBorella",1,"others"
"4604","mattegio93",1,"others"
"4605","Matteo_Coraggi",1,"others"
"4606","Matteo_Poli",1,"others"
"4607","Matteo_Zinni",1,"others"
"4608","MatteoFrancalan",1,"others"
"4609","MatteoMontarsol",1,"others"
"4610","MatteoMurla",1,"others"
"4611","MatteoPrato",1,"others"
"4612","MatteoRossi1973",1,"others"
"4613","MatteoTaccola80",1,"others"
"4614","MatteoVolpi",1,"others"
"4615","mattino5",1,"others"
"4616","matuzianostra",1,"others"
"4617","maucorre",1,"others"
"4618","maui230270",1,"others"
"4619","maur5454",1,"others"
"4620","MauriGe76",1,"others"
"4621","Maurino87",1,"others"
"4622","maurizio_pagni",1,"others"
"4623","MaurizioRizzi1",1,"others"
"4624","Mauro_Mingo",1,"others"
"4625","MauroBregoli",1,"others"
"4626","maurodelgrosso",1,"others"
"4627","MauroLoh",1,"others"
"4628","MauroMandrioli",1,"others"
"4629","Mauronick",1,"others"
"4630","maurosalza",1,"others"
"4631","maurosospetti",1,"others"
"4632","MauryKostanzo",1,"others"
"4633","maurysanche",1,"others"
"4634","maxbagatti",1,"others"
"4635","MaxBernardini",1,"others"
"4636","MaxLupotto",1,"others"
"4637","MaxPaiella",1,"others"
"4638","maxparra72",1,"others"
"4639","MaxPiach",1,"others"
"4640","maxsparvieri",1,"others"
"4641","MaxxGhe",1,"others"
"4642","Mayflower014",1,"others"
"4643","mazzanti48",1,"others"
"4644","mbaldi79",1,"others"
"4645","mbatman60",1,"others"
"4646","mbzena",1,"others"
"4647","Mcaelatias68",1,"others"
"4648","mcc43_",1,"others"
"4649","mcdellamico",1,"others"
"4650","MCem_Makaveli",1,"others"
"4651","mcorrado82",1,"others"
"4652","McpPadula",1,"others"
"4653","MDogTweets",1,"others"
"4654","medials",1,"others"
"4655","meeotto",1,"others"
"4656","MeetupRM9",1,"others"
"4657","Megane04Sostene",1,"others"
"4658","megliodasoli",1,"others"
"4659","MeglioMorirPicc",1,"others"
"4660","melagrana24",1,"others"
"4661","melanybonf",1,"others"
"4662","melisa_dicicco",1,"others"
"4663","Mellusilver",1,"others"
"4664","Melomerito",1,"others"
"4665","MeloniSimone",1,"others"
"4666","MelTulia",1,"others"
"4667","Mene___",1,"others"
"4668","MenoxPlus",1,"others"
"4669","mentaebasilico",1,"others"
"4670","MeoniMaria",1,"others"
"4671","MeryLPforever",1,"others"
"4672","MessicoE72",1,"others"
"4673","Meteo_Europe",1,"Weather"
"4674","meteoadri",1,"Weather"
"4675","meteocornella",1,"Weather"
"4676","MeteoLIMET",1,"Weather"
"4677","Meteopremia",1,"Weather"
"4678","Meteosestola",1,"Weather"
"4679","MeteoSvizzera",1,"Weather"
"4680","meteoverici",1,"Weather"
"4681","mewmewmew13",1,"others"
"4682","MexmanuEmanuela",1,"others"
"4683","MeziniSara",1,"others"
"4684","MezzinudiBlog",1,"others"
"4685","MFreyrie",1,"others"
"4686","MGlungo",1,"others"
"4687","mgrazia1961",1,"others"
"4688","mi_micol",1,"others"
"4689","mic_mun",1,"others"
"4690","Micaela2014top",1,"others"
"4691","micchina72",1,"others"
"4692","Michela_Ferrero",1,"others"
"4693","micheladania",1,"others"
"4694","MICHELAFASCE",1,"others"
"4695","michelagen",1,"others"
"4696","michelalippolis",1,"others"
"4697","MichelaOlen",1,"others"
"4698","MichelChasseur",1,"others"
"4699","Michele_Arnese",1,"others"
"4700","michele19721",1,"others"
"4701","MicheledAlena",1,"others"
"4702","micheledalpasso",1,"others"
"4703","MicheleEventi",1,"others"
"4704","MichelePireddu",1,"others"
"4705","MicheleSimili",1,"others"
"4706","MicheleVesch",1,"others"
"4707","michemone",1,"others"
"4708","michfioraso",1,"others"
"4709","micolmik76",1,"others"
"4710","micomedical",1,"others"
"4711","MieiTweets",1,"others"
"4712","migliaccio31",1,"others"
"4713","MigliaLuca",1,"others"
"4714","Mikaamore1",1,"others"
"4715","mikele04108414",1,"others"
"4716","mikroanalogo",1,"others"
"4717","mikyesse",1,"others"
"4718","mikytavolo13",1,"others"
"4719","mila56170236",1,"others"
"4720","milanoics",1,"others"
"4721","milanointaxi",1,"others"
"4722","millelotte",1,"others"
"4723","MiloJackRussell",1,"others"
"4724","milviettina",1,"others"
"4725","mimidisgrazi",1,"others"
"4726","MimmaRapicano",1,"others"
"4727","mimomimo3112",1,"others"
"4728","minions1974",1,"others"
"4729","MiquelSalamanca",1,"others"
"4730","mira97490486",1,"others"
"4731","MiraJayC",1,"others"
"4732","miremg",1,"others"
"4733","mirianagrassi1",1,"others"
"4734","mirkone89",1,"others"
"4735","MiroAndrea",1,"others"
"4736","mirosaparente",1,"others"
"4737","misericordie1",1,"Volunteer_NGO"
"4738","Miss_Flaming",1,"others"
"4739","MissClaireDoors",1,"others"
"4740","MiSsonPersa",1,"others"
"4741","MissRefuso",1,"others"
"4742","mitikadani",1,"others"
"4743","mitrandirr",1,"others"
"4744","mixtutto",1,"others"
"4745","mjkkky",1,"others"
"4746","mlattuada",1,"others"
"4747","mlgelm",1,"others"
"4748","MLorenzani",1,"others"
"4749","MMignoss_",1,"others"
"4750","MMillybc",1,"others"
"4751","MMotosso",1,"others"
"4752","mmpbowen",1,"others"
"4753","mnostG",1,"others"
"4754","MobyGrit",1,"others"
"4755","mocettast",1,"others"
"4756","mogliedaunavita",1,"others"
"4757","molina_matteo",1,"others"
"4758","moltomeno",1,"others"
"4759","momi_88",1,"others"
"4760","Momo87Zar",1,"others"
"4761","MondeVintage",1,"others"
"4762","MoniaMarchettin",1,"others"
"4763","monica_mucci",1,"others"
"4764","monicabaroni50",1,"others"
"4765","MonicaDamonte",1,"others"
"4766","MonicaFacchin",1,"others"
"4767","MonicaZilla",1,"others"
"4768","monikafusco54",1,"others"
"4769","MoniMalvy",1,"others"
"4770","MontinDavide",1,"others"
"4771","MorenaBoschetto",1,"others"
"4772","MorenaCaraffi",1,"others"
"4773","morenaragone",1,"others"
"4774","MorenoBaccichet",1,"others"
"4775","morgia13",1,"others"
"4776","mosaico_31",1,"others"
"4777","Mosange",1,"others"
"4778","MoscarelloPina",1,"others"
"4779","MOSLLER",1,"others"
"4780","movittone",1,"others"
"4781","Mr_EasterBed",1,"others"
"4782","MrBLoK94",1,"others"
"4783","MrDarcyam",1,"others"
"4784","mrep1963",1,"others"
"4785","MRicche",1,"others"
"4786","mrmnft",1,"others"
"4787","MRoberto59",1,"others"
"4788","MSator",1,"others"
"4789","mtorchiano",1,"others"
"4790","mtruncellito",1,"others"
"4791","mumm_twit",1,"others"
"4792","Muraghe",1,"others"
"4793","muschio97",1,"others"
"4794","MuseoCeramicaSV",1,"Institution"
"4795","MuziAnna",1,"others"
"4796","MuzzleApp",1,"others"
"4797","mxpa",1,"others"
"4798","NADI8LA",1,"others"
"4799","NadiaTinelli",1,"others"
"4800","NadiaViglia",1,"others"
"4801","nadjacari",1,"others"
"4802","nando_saviano",1,"others"
"4803","NannerlVK",1,"others"
"4804","Nanoalto",1,"others"
"4805","NapoliFan3",1,"others"
"4806","nasern646",1,"others"
"4807","NataliaFogliari",1,"others"
"4808","NatasciaBarbier",1,"others"
"4809","Nath67Lic",1,"others"
"4810","nathaliespataro",1,"others"
"4811","natipanchie",1,"others"
"4812","Natizevi",1,"others"
"4813","natruvio",1,"others"
"4814","NavarinNavarin",1,"others"
"4815","navigaresereno",1,"others"
"4816","NBernini",1,"others"
"4817","NBlendwerk",1,"others"
"4818","Neironblog",1,"others"
"4819","NellySantoli",1,"others"
"4820","nenciafi",1,"others"
"4821","neroblu58",1,"others"
"4822","Nesh_it",1,"others"
"4823","net3434",1,"others"
"4824","NetTaxiDriver",1,"others"
"4825","NewLubilu",1,"others"
"4826","NiallHoranEyess",1,"others"
"4827","niallimyours",1,"others"
"4828","Nicck71",1,"others"
"4829","nicgconti",1,"others"
"4830","NicKiappa",1,"others"
"4831","NickMurdaca",1,"others"
"4832","NicknameEnrico",1,"others"
"4833","nico_lazz",1,"others"
"4834","NicoConcas",1,"others"
"4835","nicolabonci",1,"others"
"4836","nicolacala",1,"others"
"4837","NicolaMandirola",1,"others"
"4838","NicolaSpiga",1,"others"
"4839","NicolasPoilleux",1,"others"
"4840","nicolebardossi",1,"others"
"4841","nicolinigiacomo",1,"others"
"4842","NienteBrioche",1,"others"
"4843","nightpatrol_",1,"others"
"4844","nikin81",1,"others"
"4845","nikizag7",1,"others"
"4846","niksubra",1,"others"
"4847","nina_barberis",1,"others"
"4848","NinaLadyice",1,"others"
"4849","ninda1952",1,"others"
"4850","ninfasia",1,"others"
"4851","Ninia301",1,"others"
"4852","ninnipetrol",1,"others"
"4853","NLupatotino",1,"others"
"4854","NobodyFriends",1,"others"
"4855","nofler8",1,"others"
"4856","noitaliani",1,"others"
"4857","Nonna_Grant",1,"others"
"4858","nonnaemamma",1,"others"
"4859","nonsobene",1,"others"
"4860","nonstop9981",1,"others"
"4861","NosapaiD",1,"others"
"4862","notaiopuffo",1,"others"
"4863","notinmyname666",1,"others"
"4864","NotoGianfranco",1,"others"
"4865","notstudio",1,"others"
"4866","novara80",1,"others"
"4867","novemberrain95m",1,"others"
"4868","novembre69",1,"others"
"4869","nowayGrace",1,"others"
"4870","nulladuevolte",1,"others"
"4871","nunimorenoTg2",1,"others"
"4872","nunziachinnici",1,"others"
"4873","nuovafinanza",1,"Media"
"4874","nuranguldemir",1,"others"
"4875","Nuria312",1,"others"
"4876","NuvolaAlterata",1,"others"
"4877","Nxxxxx_10",1,"others"
"4878","Oak134",1,"others"
"4879","ObakaNerd",1,"others"
"4880","obertiff",1,"others"
"4881","oblomov_69",1,"others"
"4882","occhidisoleluna",1,"others"
"4883","ocle21",1,"others"
"4884","OcramFerraris",1,"others"
"4885","odipoo",1,"others"
"4886","oettam_matteo",1,"others"
"4887","ofehr_ch",1,"others"
"4888","OfficinaLettera",1,"others"
"4889","ofrakia",1,"others"
"4890","OKcosmetica",1,"others"
"4891","olandese48",1,"others"
"4892","OlgaCareni",1,"others"
"4893","olinti",1,"others"
"4894","oliosommariva",1,"others"
"4895","olivacla",1,"others"
"4896","oltrelidea",1,"others"
"4897","OmarNews24",1,"others"
"4898","omykamal",1,"others"
"4899","OneBadLuca",1,"others"
"4900","OnlyDomy",1,"others"
"4901","onur_teke",1,"others"
"4902","optimum616",1,"others"
"4903","OrestePi",1,"others"
"4904","Ornellapan",1,"others"
"4905","OrnellaSarrocco",1,"others"
"4906","orofino_gaetano",1,"others"
"4907","ORuzzini",1,"others"
"4908","ORY_J_PUNKNOWN",1,"others"
"4909","OS1954",1,"others"
"4910","Osmin__",1,"others"
"4911","OssimoroJu29ro",1,"others"
"4912","ottoezerodue",1,"others"
"4913","OvveroMe",1,"others"
"4914","OwlDWH",1,"others"
"4915","ozfot",1,"others"
"4916","pa18gi",1,"others"
"4917","pachir1",1,"others"
"4918","PachitaOrsu",1,"others"
"4919","Pacio761216",1,"others"
"4920","paciuko",1,"others"
"4921","PAguglia",1,"others"
"4922","pakal_1",1,"others"
"4923","PalaAlberto",1,"others"
"4924","Palantia_Ao",1,"others"
"4925","pallepiene1974",1,"others"
"4926","pallotti_ste",1,"others"
"4927","Pally84",1,"others"
"4928","Pan_Davide",1,"others"
"4929","PANINZIVKA",1,"others"
"4930","panoround01",1,"others"
"4931","Panzerology",1,"others"
"4932","pao_rosy",1,"others"
"4933","Paola_14_21",1,"others"
"4934","paola_colella",1,"others"
"4935","paola_lucci",1,"others"
"4936","paola_taroni",1,"others"
"4937","paola0071",1,"others"
"4938","paola555999",1,"others"
"4939","PaolaBalocco",1,"others"
"4940","paoladeblasi",1,"others"
"4941","PaolaDS62",1,"others"
"4942","paolafioroni",1,"others"
"4943","paolapica",1,"others"
"4944","PaolaPorciello",1,"others"
"4945","PaolaRovente",1,"others"
"4946","PaolettaPaly",1,"others"
"4947","paolinab",1,"others"
"4948","paolo_carrera",1,"others"
"4949","paolo_lamp",1,"others"
"4950","Paolo_Micheli",1,"others"
"4951","paolo_pc",1,"others"
"4952","Paolo_Tumolo",1,"others"
"4953","paoloabbadir",1,"others"
"4954","PaoloBongiovann",1,"others"
"4955","Paolomasi72Li",1,"others"
"4956","paolomassa58",1,"others"
"4957","PaoloMingroni",1,"others"
"4958","PAOLOMURA1",1,"others"
"4959","PaoloNurra",1,"others"
"4960","paolopoggio",1,"others"
"4961","PaoloTiscornia",1,"others"
"4962","paolotisselli",1,"others"
"4963","PaoloX68",1,"others"
"4964","paperottolo",1,"others"
"4965","Paraid82",1,"others"
"4966","PARATIEPOSEIDON",1,"others"
"4967","ParcoAlpiLiguri",1,"Institution"
"4968","parcoantola",1,"Institution"
"4969","parcoappennino",1,"Institution"
"4970","ParcoFrax",1,"others"
"4971","ParideRinaldi",1,"others"
"4972","Parods_",1,"others"
"4973","paroledavendere",1,"others"
"4974","parolesogni",1,"others"
"4975","partenope4",1,"others"
"4976","parzialMentine",1,"others"
"4977","pasca68",1,"others"
"4978","PAsproni",1,"others"
"4979","PasqualeRea1",1,"others"
"4980","pasquino2000",1,"others"
"4981","PasseraCatia1",1,"others"
"4982","PastaAsciutta_",1,"others"
"4983","PastaSabrina",1,"others"
"4984","pat7331",1,"others"
"4985","patbon1951",1,"others"
"4986","patent_es",1,"others"
"4987","Patrizia_Monica",1,"others"
"4988","patriziaandreoz",1,"others"
"4989","patriziabottell",1,"others"
"4990","patriziasada",1,"others"
"4991","patrybliss",1,"others"
"4992","Patty_Scermino",1,"others"
"4993","patty65g",1,"others"
"4994","PattyBiancacci",1,"others"
"4995","patuc12",1,"others"
"4996","pavassal",1,"others"
"4997","PC0101",1,"others"
"4998","pc121254",1,"others"
"4999","pcatalano25",1,"others"
"5000","PCazzani",1,"others"
"5001","PCProvAL",1,"Institution"
"5002","PDGenovaPra",1,"others"
"5003","pea_terrible",1,"others"
"5004","PeaceNaples",1,"others"
"5005","Pedrito1954",1,"others"
"5006","PellegriniGio",1,"others"
"5007","pelopida",1,"others"
"5008","pendolari_roma",1,"others"
"5009","Penelope1915",1,"others"
"5010","pep2073",1,"others"
"5011","peppemanzo",1,"others"
"5012","PeppePeraino",1,"others"
"5013","PePPeS_10",1,"others"
"5014","per_sempre_",1,"others"
"5015","perandrea",1,"others"
"5016","PerezSilvina",1,"others"
"5017","pesterdm",1,"others"
"5018","pestoverde",1,"others"
"5019","PetaliIncantati",1,"others"
"5020","PetittiRiccardo",1,"others"
"5021","pettj74",1,"others"
"5022","PhBoissonnat",1,"others"
"5023","pheiticeira",1,"others"
"5024","PhilipKokotler",1,"others"
"5025","Pholey_vn",1,"others"
"5026","photordl",1,"others"
"5027","PianetaT",1,"others"
"5028","picarotw",1,"others"
"5029","PicciStrix",1,"others"
"5030","PieraHsc",1,"others"
"5031","pierdepe",1,"others"
"5032","PierG",1,"others"
"5033","PierItalia1961",1,"others"
"5034","pierobiasca",1,"others"
"5035","pieropello",1,"others"
"5036","PierpaPaolo",1,"others"
"5037","Pietrobas",1,"others"
"5038","PietroIenca",1,"others"
"5039","PietroJuanBruno",1,"others"
"5040","PietroPav",1,"others"
"5041","PietroRoth",1,"others"
"5042","pietrovaghi",1,"others"
"5043","PilatiRenzo",1,"others"
"5044","PinoP53",1,"others"
"5045","pipitopa71",1,"others"
"5046","pipluca",1,"others"
"5047","Pippo_Moscuzza",1,"others"
"5048","Pippoyuma",1,"others"
"5049","pirafetta",1,"others"
"5050","pirandelloz",1,"others"
"5051","pirellix",1,"others"
"5052","pistelligoffr",1,"others"
"5053","pitmun",1,"others"
"5054","PitStopBevande",1,"others"
"5055","pixiedixi",1,"others"
"5056","Planck1777",1,"others"
"5057","plasticarrow",1,"others"
"5058","pluca70",1,"others"
"5059","PMinio_637CBV",1,"others"
"5060","Pocahontas_5D",1,"others"
"5061","podde01",1,"others"
"5062","PoldoSbaffini",1,"others"
"5063","PolisenoA",1,"others"
"5064","politica_satira",1,"others"
"5065","polmargo1",1,"others"
"5066","polomarco67",1,"others"
"5067","porelmorro",1,"others"
"5068","PorohToday",1,"others"
"5069","postoditacco",1,"others"
"5070","PPicerni",1,"others"
"5071","PratoSabrina",1,"others"
"5072","preglias",1,"others"
"5073","Presanella27",1,"others"
"5074","PresepeRocca",1,"others"
"5075","prevo01",1,"others"
"5076","Pri_sco",1,"others"
"5077","prifone",1,"others"
"5078","Primula20",1,"others"
"5079","privateeye20",1,"others"
"5080","procivcorciano",1,"others"
"5081","Prof_Sconvolto",1,"others"
"5082","Progggers",1,"others"
"5083","proietta",1,"others"
"5084","PscPsc",1,"others"
"5085","puddu_valentina",1,"others"
"5086","pugliese_cinzia",1,"others"
"5087","pulcepalma",1,"others"
"5088","PulsanteSys",1,"others"
"5089","puma_alandi",1,"others"
"5090","puntog66",1,"others"
"5091","PuntoSanremo",1,"others"
"5092","pureanchesi",1,"others"
"5093","QDSoccorso",1,"Volunteer_NGO"
"5094","QuagliaAle",1,"others"
"5095","Quandotu",1,"others"
"5096","Quaranta_Piu",1,"others"
"5097","quartfontanelle",1,"others"
"5098","QuattroAprile",1,"others"
"5099","Quercianellense",1,"others"
"5100","quintoprimo1",1,"others"
"5101","R0b3rt09",1,"others"
"5102","RadiantCatalyst",1,"others"
"5103","radiata73",1,"others"
"5104","Radicali",1,"others"
"5105","RadioFrequenzaT",1,"Media"
"5106","radioldc95",1,"Media"
"5107","radiopopmilano",1,"Media"
"5108","RAF2attac",1,"others"
"5109","rafdelpicco",1,"others"
"5110","raffaellaf",1,"others"
"5111","RAFFAELLAROSIN",1,"others"
"5112","raffamad81",1,"others"
"5113","raffybianchi",1,"others"
"5114","raffymidnight",1,"others"
"5115","Rafrir",1,"others"
"5116","rajeevnayak1985",1,"others"
"5117","rajven7",1,"others"
"5118","ramingox",1,"others"
"5119","ramo_nes",1,"others"
"5120","RampicantiSto",1,"others"
"5121","raso_giorgio",1,"others"
"5122","RaymondKlaassen",1,"others"
"5123","RBlucerchiata",1,"others"
"5124","RBonfi",1,"others"
"5125","rcclra73",1,"others"
"5126","RealDBomboklat",1,"others"
"5127","realpandora",1,"others"
"5128","RebSamona",1,"others"
"5129","recifar",1,"others"
"5130","RedaAldo",1,"others"
"5131","RemaMeteo",1,"Weather"
"5132","remofer",1,"others"
"5133","renate_konrad",1,"others"
"5134","RenatoBalletta",1,"others"
"5135","renatosartini",1,"others"
"5136","renatosouvarine",1,"others"
"5137","Rendercreativit",1,"others"
"5138","renzobarby141",1,"others"
"5139","rep_genova",1,"Media"
"5140","reruqazadud",1,"others"
"5141","resistenzedoc",1,"others"
"5142","respira55",1,"others"
"5143","RetweetVIP_it",1,"others"
"5144","RETWITTATORc",1,"others"
"5145","RFollesa",1,"others"
"5146","RFontebuoni",1,"others"
